name,ra,dec,gal_l,gal_b,W1mag,W2mag,Gmag,BPmag,RPmag,log(fx),P_QSO,z_phot
2CXO J060716.4-352116,91.81841907824936,-35.35455966775868,241.933902,-23.757074,14.718,13.766,19.88665071935463,19.744921223134043,19.110138871321677,-12.465606793828554,0.8780487804878049,0.5425713574115165
2CXO J060718.3-265157,91.82632859652318,-26.866043274092203,233.258353,-20.977501,16.937,15.84,20.70668784961748,20.66076694222069,20.224855401508332,-13.968416513935907,1.0,1.7258046876546873
2CXO J060730.6-614926,91.87756192690595,-61.82398375543856,270.990786,-28.816428,15.925,15.149,20.06137238975525,20.194115868477823,19.81831076452732,-14.061555062149152,0.7317073170731707,0.9764288231033353
2CXO J060731.5-445108,91.88135036857057,-44.852449424527094,252.059152,-26.215561,16.294,15.053,19.931563359277725,20.04251412400818,19.488755828546523,-13.343794265480716,0.926829268292683,1.4721449184661914
2CXO J060731.8-444644,91.88282318933238,-44.77914766676521,251.979857,-26.197876,16.5,15.365,19.358135095178604,19.51999152403831,19.116106654346467,-13.476427797056946,0.7804878048780488,2.396290856917324
2CXO J060739.8-265320,91.91595178130672,-26.889139856902517,233.311736,-20.910879,15.474,14.912,20.584084056007384,20.250911131612305,19.46093715772843,-12.859097230674184,0.975609756097561,0.9249163350379179
2CXO J060803.8-615748,92.01584104543502,-61.96346285023627,271.155096,-28.762006,14.889,14.309,20.121219889060026,19.63757266815472,18.57806929689598,-13.140058335829941,0.8780487804878049,1.262321319960442
2CXO J060852.8-444024,92.22009781755936,-44.67360796299247,251.926844,-25.940405,14.622,13.347,17.84815738764572,18.099218734996796,17.39447230945015,-12.990608533541476,1.0,1.8528185099099432
2CXO J061456.9-570952,93.73745619559554,-57.1646411385803,265.859689,-27.36379,15.855,14.819,20.12072733922291,20.1403335959816,19.798652683139323,-13.418495321851747,0.926829268292683,1.3893990645872856
2CXO J061457.1-570931,93.73828284960678,-57.15875984238264,265.85321,-27.362494,15.595,14.906,20.29534933922291,20.2487435959816,19.676569683139324,-13.15488236199456,1.0,0.770576352085332
2CXO J061504.2-570441,93.76787356544844,-57.07809018289413,265.765988,-27.33486,14.815,13.847,19.209513067738538,19.155083017414093,18.566039852188112,-12.846079503081615,0.926829268292683,0.971057870250232
2CXO J061506.5-570755,93.77708741199,-57.13216375099738,265.82703,-27.337799,16.843,15.736,20.26387640807915,20.158492290449143,19.994316379761695,-13.361433297844272,0.975609756097561,1.154401288152809
2CXO J061515.5-573428,93.81476452944366,-57.574771632304824,266.323484,-27.381442,16.505,15.435,19.628432998166563,19.775844362978937,19.2350899088583,-13.764541270459096,0.902439024390244,1.7736014766122725
2CXO J061559.5-522402,93.9982327083211,-52.400776660632104,260.621312,-26.418336,17.325,16.386,20.437952242221833,20.33312637059307,20.148769805285458,-13.892521695254828,0.975609756097561,1.877883146813926
2CXO J061613.9-573757,94.0581133141244,-57.63267909058736,266.409085,-27.260743,17.072,16.079,20.768308049364567,20.975681175131797,20.35735320350647,-13.65967072011333,1.0,1.315554523062441
2CXO J061614.7-521829,94.06163732952808,-52.30841982745919,260.528312,-26.362755,16.628,16.291,19.97314233957386,20.07780497602749,19.866401668546676,-13.97496091000073,0.7804878048780488,2.7914531150459156
2CXO J061617.8-522132,94.07430392971236,-52.35921955995632,260.585616,-26.36485,16.258,15.168,19.71702542401886,19.738921826324464,19.28059066184044,-13.659704755581314,0.926829268292683,1.9402060345713912
2CXO J061619.3-394720,94.08088970113543,-39.789141915346384,247.131744,-23.339795,15.456,14.539,20.379875248970983,20.619982940414427,19.52128875867271,-13.845741951972563,0.8780487804878049,1.1371215751396022
2CXO J061626.3-574509,94.1096490754365,-57.752710698132695,266.547174,-27.250901,15.651,15.2,20.644142084341524,21.1150782070055,19.65810565329218,-14.337476092660465,0.951219512195122,3.033408573019311
2CXO J061643.7-213730,94.1822732212766,-21.625157053659056,228.962271,-17.029538,15.65,14.322,19.30166214964676,19.45139902471161,18.89327830537033,-13.537122901563047,0.951219512195122,1.4467555052385952
2CXO J061652.5-394848,94.21928617259442,-39.81356687023766,247.190493,-23.24498,15.005,14.013,20.065236619262695,19.89528223704719,19.337296871431352,-12.822704728129322,0.951219512195122,0.5675260627133102
2CXO J061706.6-521855,94.2779074951597,-52.31560486707972,260.564533,-26.234384,15.424,14.375,19.814900726587297,19.7974987420311,19.544994288998605,-13.500666348700417,0.8292682926829268,0.8829683152823705
2CXO J061710.4-522406,94.29362367816664,-52.401974465361135,260.661076,-26.241665,16.612,15.513,20.26243629097557,20.464056585560797,19.80666312109375,-13.633396027579273,0.951219512195122,1.4371051278849607
2CXO J061714.5-394403,94.31069196241036,-39.734479650268675,247.130179,-23.154886,13.563,12.56,17.82053409695816,17.941907429416656,17.452687574085235,-12.819231621578318,1.0,0.6455868020670832
2CXO J061714.6-394811,94.31114802086095,-39.80312462624287,247.201764,-23.1744,16.502,15.27,20.23073676437378,19.925849873096467,19.800146394392012,-13.770364992571869,0.951219512195122,1.1721205871668803
2CXO J061720.4-574556,94.3352294698418,-57.76572953780998,266.581459,-27.133761,15.497,14.802,20.205592852666378,20.086464689598085,19.012424332050323,-13.218579767021847,0.902439024390244,1.3286747747239835
2CXO J061733.3-575708,94.388970897587,-57.95225012651482,266.793491,-27.132988,14.396,13.298,18.178107103889467,18.261395837447168,17.81462664180279,-13.080713860040671,0.975609756097561,1.2166249822435262
2CXO J061806.7-580435,94.52834453548712,-58.076335490202,266.943592,-27.078264,15.498,14.63,18.56426237608814,18.79729561164188,18.185235199170112,-13.635128399889187,0.951219512195122,2.25548196603963
2CXO J061836.3-710556,94.65152523565052,-71.09893271669712,281.598192,-28.20035,16.084,15.235,19.639017681842805,19.666782317710876,19.226124224428176,-13.52424468218557,0.951219512195122,2.302781098885201
2CXO J061843.8-705021,94.68270305628936,-70.83934999688975,281.304207,-28.181708,15.567,14.531,19.965616331666947,20.05462862011528,19.489094491399765,-14.015657613652879,0.8780487804878049,1.1367247700959406
2CXO J061859.2-705403,94.74664427361432,-70.9007948103729,281.374685,-28.162878,15.258,14.048,18.80082607970619,19.10078580675125,18.32742638493061,-13.967188107715614,0.8536585365853658,1.688000979485357
2CXO J061924.0-580019,94.85037992129293,-58.00542884031613,266.893701,-26.899079,17.076,16.023,20.603746492980004,20.563152704971312,19.727362270658492,-13.82124161739585,0.951219512195122,1.683032098719481
2CXO J061926.8-580657,94.86191072264204,-58.115961028238736,267.017242,-26.909916,16.121,15.125,19.731602299637796,19.853497159218787,19.260014170681,-13.467116136944012,0.926829268292683,2.074519133776964
2CXO J061943.3-575337,94.93081911500246,-57.893730599179534,266.777349,-26.839698,13.559,12.548,17.886682006224632,17.871267783002853,17.376487881358624,-12.567862081322803,1.0,0.42013917682398655
2CXO J061943.4-575251,94.93132348932136,-57.88095210612129,266.763248,-26.837451,16.999,15.939,19.946375055686,20.046486482069017,19.632798199560167,-14.055703653978057,0.8536585365853658,2.4473483670406435
2CXO J062027.7-622255,95.1155336018993,-62.38198375306179,271.786258,-27.36266,16.889,16.199,20.31035387328243,20.17305453426361,19.55590160380173,-14.31017874417653,0.926829268292683,2.515092467060356
2CXO J062038.4-622840,95.16048663005677,-62.477838477984925,271.896197,-27.353337,16.209,15.279,19.453109159799578,19.729608137563705,19.213563779260635,-13.682426998977276,0.926829268292683,2.8338705607711843
2CXO J062048.5-621634,95.20240862133812,-62.2763407847737,271.673613,-27.309982,15.867,14.504,19.148072861218452,19.2867008786335,18.863488295261384,-13.227827972065162,0.926829268292683,1.2769725451370662
2CXO J062100.2-524702,95.25124425703608,-52.78397003597968,261.205524,-25.746856,16.783,15.645,20.3857165018816,20.37357661398792,20.09455516558361,-13.71976260755184,1.0,1.6969660950826664
2CXO J062138.5-524008,95.4106573659887,-52.66922295407587,261.102655,-25.628984,16.177,15.042,20.16431943175602,20.330635321469305,19.935343477942467,-13.812335254661972,0.8292682926829268,1.1269878895813779
2CXO J062141.3-621829,95.42238544787403,-62.30820647008511,271.72324,-27.212357,15.45,14.177,18.06138974402237,18.166815166252135,17.826234882566453,-13.468998636184176,0.975609756097561,2.1556199092692045
2CXO J062158.2-621747,95.49274217018932,-62.29651320588579,271.714759,-27.178456,16.24,15.074,19.741660042886735,19.85823491278648,19.334648299588203,-13.524136061558636,0.902439024390244,1.4883836315814563
2CXO J062200.5+835630,95.50226974364408,83.94175646680044,129.630705,26.193824,14.944,13.829,18.42471583276939,18.529414121587752,18.09152728900814,-13.112912857737262,1.0,1.7569923763361215
2CXO J062204.2-525052,95.51753446211173,-52.8479764449818,261.311383,-25.602302,16.332,15.162,19.263120217241287,19.440350859288216,18.961155415358544,-13.757027103776391,0.926829268292683,1.576055978208018
2CXO J062241.2-523927,95.6719572819461,-52.65769104897972,261.126443,-25.471544,15.644,14.676,19.77668698430824,19.70742499819279,19.459817225608347,-13.649996236427258,0.926829268292683,1.0278173421953165
2CXO J062303.7+743329,95.76560667720702,74.55835895619664,139.773307,24.221146,15.668,14.996,19.043117293542863,19.279177522787094,18.50508947608566,-9999.0,0.8536585365853658,2.6747993404639145
2CXO J062420.5-535220,96.08549608008298,-53.87223481882944,262.499383,-25.479818,16.876,15.61,19.952601795188905,19.97286191347122,19.549342381100654,-14.304102869271519,0.902439024390244,2.3126430570462797
