name,ra,dec,gal_l,gal_b,W1mag,W2mag,Gmag,BPmag,RPmag,log(fx),P_QSO,z_phot
2CXO J135852.4-473906,209.71839468923997,-47.6518567957312,314.532131,13.695253,16.409,15.854,20.42703693902588,,,-13.733036655645837,0.7073170731707317,1.8838299508330405
2CXO J135946.7-474051,209.9448239260585,-47.68106786588535,314.675309,13.626336,15.375,14.534,20.474893429424284,20.446234110343934,19.114569408186913,-13.451884782723322,0.7560975609756098,2.0454861998749867
2CXO J141036.3-432229,212.65130174004344,-43.37478521658032,317.861502,17.190116,15.629,14.774,20.675321616387368,20.961937896442414,20.051916027510643,-13.733991173703515,1.0,1.5580233970189368
2CXO J141043.9-432124,212.68305058241185,-43.35678583921996,317.890376,17.199908,13.343,11.949,20.716351616387367,20.751955896442414,19.47613302751064,-14.28337977692364,0.8780487804878049,2.0106627931849284
2CXO J141049.9-432832,212.70788209572368,-43.47577717578635,317.86893,17.081315,16.062,15.257,20.657064558612824,20.4546681236887,19.180116761272906,-13.619756798481248,0.975609756097561,2.1329855417653136
2CXO J141951.6-493701,214.96511441946905,-49.61705466228124,317.302063,10.771574,15.113,14.344,20.094491790161133,20.623796339893342,19.47778432920456,-13.363370362373457,0.8048780487804879,1.6807900389226385
2CXO J142025.6-493422,215.10704220337948,-49.57292294132579,317.405427,10.781585,16.043,15.252,20.31520212783432,20.40092152784729,19.214631047180177,-14.19426543124676,0.7560975609756098,1.8592924128842916
2CXO J143234.1-440338,218.1415549193755,-44.061113387686646,321.469769,15.140296,15.663,14.919,20.392239777332307,21.441507056833267,19.58944781553078,-13.563664727785294,0.8780487804878049,3.837351370779806
2CXO J143319.1-441527,218.3299104389364,-44.25750333938272,321.518005,14.906505,16.023,15.247,20.539491043447494,20.39203722918701,19.847551205741883,-14.294927197142789,0.902439024390244,1.6157355278043526
2CXO J144719.1-402630,221.82975972689837,-40.44174585142172,325.639053,17.265486,16.171,15.671,20.422697479720117,20.224974361984252,20.11345913908386,-13.921831130694855,0.8536585365853658,1.689372634247832
2CXO J144834.0-400359,222.14198225482912,-40.06664985242426,326.039934,17.491554,16.964,16.003,20.445290195492746,20.780020001192092,19.98755583443546,-13.477714783934198,0.975609756097561,1.559872488762014
2CXO J150116.8-415916,225.3200205199323,-41.98790751652248,327.285352,14.662224,16.465,16.412,20.48870544108105,20.88673833442688,19.7616932731781,-14.59623896893011,0.7073170731707317,2.1874205905432875
2CXO J150207.0-415126,225.5292011672484,-41.85731998325156,327.491982,14.6986,15.542,14.804,20.554434309380532,20.034303034412385,18.856821787629126,-13.923255362205744,0.8292682926829268,1.7265707503440764
2CXO J150411.1-415258,226.04633675028177,-41.8830265582808,327.823336,14.483827,16.95,16.604,20.692799629247666,21.283940756507874,20.154279756876946,-9999.0,0.8048780487804879,2.352161440927449
2CXO J150411.4-413721,226.04782983786424,-41.62251851673905,327.959846,14.708357,17.553,16.832,20.347718840360642,20.42546256504059,20.07708012602806,-13.930602458054594,0.926829268292683,2.2509531124163265
2CXO J150535.9-433537,226.3998131611222,-43.59388477225364,327.167114,12.87513,16.182,15.093,20.45708107126236,20.725562258255003,19.43454485420227,-12.842903272265165,0.8780487804878049,1.5718807331678701
2CXO J160609.8-274048,241.5412455544667,-27.680160084058137,347.295751,17.971078,15.102,14.253,20.294441555856704,20.256420737319946,19.4640737038517,-12.984507808980371,0.7560975609756098,1.3148433674649056
2CXO J160946.0-644921,242.44205145558865,-64.82275902973304,322.110482,-9.624225,16.305,14.805,20.614074818145752,20.023868676633835,19.78402722000313,-13.425083773333595,0.951219512195122,1.4704504688718072
2CXO J161423.5-605909,243.59807168756595,-60.985934804283794,325.174856,-7.213921,16.193,15.687,20.18622528102493,20.20683547725296,19.557650237819672,-14.221157083198685,0.7317073170731707,1.9524483432509672
2CXO J162831.1-750937,247.13028786692507,-75.16044774493838,315.553346,-17.91887,15.861,15.086,20.61693592288971,20.9000022105484,19.71178741958618,-13.418982546307612,0.975609756097561,1.6882609810669726
2CXO J170234.9-262113,255.64569608586316,-26.353692375460295,356.792771,9.339636,16.464,15.388,19.80791059196472,19.020385005329132,18.56604817967987,-13.529305533303093,0.6585365853658537,1.7551693958871204
2CXO J171820.5-624704,259.5852458926531,-62.784762317785706,328.608347,-14.162706,15.289,14.582,20.58348528274727,20.559203388278963,19.544927436317444,-13.263336412898877,0.8536585365853658,1.5098255088991672
2CXO J172741.9-140609,261.92458517082105,-14.102618400748408,10.450307,11.379697,15.815,15.197,19.46508375124359,19.66774992816925,18.853699763313294,-13.412489848591864,0.7560975609756098,2.0171190535189787
2CXO J173640.1-595150,264.1675221941405,-59.86391406208493,332.359488,-14.545747,16.359,15.598,20.73537181491375,20.342538943325042,19.802594346762657,-13.470648925370789,0.926829268292683,1.543123271070923
2CXO J174052.0-533544,265.2169391236855,-53.595813378392165,338.247137,-11.94173,15.475,14.697,20.37295368402481,,,-13.857715887476223,0.6341463414634146,1.680919786342585
2CXO J175340.9-605309,268.42049509705566,-60.88582932759294,332.430536,-16.881714,15.051,14.19,20.663579909200667,20.936520521915437,21.276860324004172,-13.542582604883998,0.7804878048780488,1.6202512676541907
2CXO J175921.7+061235,269.84059330164155,6.209922291996831,32.586082,14.39691,15.983,14.93,20.335077276927947,20.062376441719056,20.193084841014862,-12.994045903568312,0.902439024390244,0.9614831904897432
2CXO J180436.5+015858,271.1523896566207,1.9828670296181123,29.325829,11.318066,16.06,15.665,20.1391677976799,20.567606740997313,19.332683231536866,-13.580538104449973,0.6585365853658537,2.3564701010335893
2CXO J180507.3+105827,271.28082397863705,10.97429067609206,37.662008,15.198887,16.647,15.633,20.49432748182869,20.838285111335754,20.008243032505987,-13.74840730127394,0.902439024390244,1.8488517828785833
2CXO J180530.4+110149,271.3770520964954,11.030316537126,37.756399,15.137555,16.498,15.647,20.60187709228325,20.418311060035705,19.9646377072258,-13.852972711508812,0.902439024390244,1.59183907558865
2CXO J181344.1+181443,273.43386952457024,18.24532477790604,45.432853,16.330957,15.576,14.184,18.919890656448363,19.00531809724808,18.531907237081526,-13.083015755954072,0.951219512195122,1.2478308082216945
2CXO J181353.0-574356,273.47072435083567,-57.73242153193968,336.549457,-17.941908,16.369,15.476,20.65288190500641,20.76018735878372,20.032112883419035,-13.810732482930367,0.8780487804878049,1.4898948835578445
2CXO J181855.4+142756,274.7311734730181,14.465729181054616,42.401825,13.635927,16.183,15.437,19.462335223300933,19.720096294555663,18.61403233415985,-13.83399433483953,0.7560975609756098,2.0447630243261834
2CXO J182540.6+301747,276.4194848974837,30.2965064012586,58.191131,18.434634,16.853,15.428,20.588877284143447,20.570168393754958,19.941503921659468,-13.002432876948307,0.975609756097561,1.061734063059911
2CXO J183118.8+290056,277.8283399001208,29.01569662498591,57.417072,16.823702,16.392,15.61,20.297313147518157,20.050792550483703,19.67809885936737,-13.34996905769135,0.951219512195122,1.0659970917604362
2CXO J183135.4-341106,277.8976706089429,-34.18516011511033,0.054933,-11.100245,14.506,13.896,20.482835117715837,,,-13.123291627803411,0.6585365853658537,1.404079474264892
2CXO J183148.7-341013,277.95297423153545,-34.17036106156584,0.088531,-11.135251,14.95,14.668,20.395915617015838,,,-14.079156852491398,0.6829268292682927,1.797663965581715
2CXO J183236.7-340403,278.15298325867195,-34.0676230062643,0.255359,-11.241029,16.611,15.899,20.278733309732438,19.84915687500763,19.03754001609993,-13.65829610176398,0.8048780487804879,2.0199662483422554
2CXO J183547.3+325505,278.9470866143498,32.91821991354762,61.580649,17.38409,16.116,15.442,20.78894271696663,21.23482329382992,20.260074822356223,-14.05581661299185,1.0,1.6677740971087647
2CXO J184240.7-322246,280.66965671200444,-32.37959586662749,2.723629,-12.443213,15.83,15.587,20.522524218244552,,,-13.483852028529672,0.6829268292682927,1.673344936934129
2CXO J184259.3+404245,280.7471867035872,40.71256060190059,69.785408,18.801272,17.214,16.197,20.75056849325371,20.816342862991334,19.943192965026856,-13.300099344427016,1.0,1.6253360092770461
2CXO J184347.0-482451,280.94583998437474,-48.41440319848091,347.400611,-18.743616,15.42,14.805,20.716495829883577,20.550850832595824,19.021279042256356,-13.242698275707461,0.8536585365853658,2.2963809450159705
2CXO J184935.8+182907,282.3995160871692,18.485582743225436,49.30923,8.705342,14.887,13.961,20.06454252922821,20.600541028862,19.216237933719636,-13.202338449706511,0.7073170731707317,1.968674367915279
2CXO J185020.4-265309,282.5851412112048,-26.885838960083603,8.541016,-11.677435,17.018,16.087,20.096731842918395,20.77985488962555,20.140579279367447,-14.257085725387737,0.7317073170731707,2.0941796032637088
2CXO J185325.4+473850,283.35622654368717,47.64744033578629,77.361187,19.376848,16.077,15.292,20.601821977696417,20.465602730205536,20.278342759563447,-13.361430849323941,1.0,0.8820568687887422
2CXO J185445.4-302511,283.68955656384344,-30.41984631409185,5.637475,-14.004482,15.551,15.488,20.34410165858078,20.299895063470842,19.92122947289753,-13.889513319618846,0.6585365853658537,1.69693687745176
2CXO J185612.9-370906,284.0541944109483,-37.15199228366002,359.307999,-16.86832,14.781,14.034,20.07427152893257,19.7083378989048,18.526900375609397,-12.708456937599708,0.7804878048780488,1.4583475767662053
2CXO J185819.8+380043,284.58258661587377,38.012216862303106,68.294196,15.053659,16.669,15.883,20.751303062422753,21.68409605395317,19.956113320524217,-13.232869532254776,0.951219512195122,2.189403446617668
2CXO J190109.1-174444,285.2879251605466,-17.745708993303484,18.05052,-10.072642,16.28,15.348,19.954306388313295,,,-13.298096152164533,0.7560975609756098,1.5101208461771767
2CXO J190606.6+400539,286.5275669952092,40.094357421519824,70.888287,14.484534,16.94,15.906,20.423011776172636,20.37543196793747,19.669077228982925,-14.01543305764457,0.8536585365853658,1.7605024050038511
2CXO J190813.5+384907,287.0565009042866,38.818614157992094,69.854285,13.596795,17.315,16.167,20.518766721139908,20.991294938213347,20.06712795856285,-13.673891835048853,0.7804878048780488,1.8096789330109837
2CXO J190853.4+504530,287.22286558723124,50.758546343767705,81.363616,18.078495,17.137,16.063,20.774264106786728,21.148600350999832,20.691837003614424,-13.728316409221542,1.0,1.5505852533893936
2CXO J190927.6-374527,287.3652846460395,-37.75765833940791,359.687219,-19.541327,16.835,15.796,20.06788753417206,20.45360265961075,19.759901612895966,-13.954409793418804,0.6829268292682927,1.7084000681830196
2CXO J190945.8+493107,287.44124269487656,49.51875510459845,80.203653,17.498195,17.203,17.103,20.830501952804564,20.942302769762993,19.31674224233341,-15.027457619853523,0.7560975609756098,3.726498746708076
2CXO J191035.1+445145,287.64666633636193,44.86273788348408,75.763113,15.605401,16.226,15.329,20.791645831115723,20.696017865159035,20.214563153679848,-13.533247601278383,1.0,1.2072753542676127
2CXO J191041.0+445544,287.67111024564826,44.929062376880346,75.833537,15.615319,16.794,16.129,20.78274281783867,20.85479553820801,20.37577279632902,-13.754232901895852,0.975609756097561,1.398743409060077
2CXO J191045.9+450022,287.6915143062952,45.00616095647392,75.913103,15.632085,16.621,15.832,20.659109410561562,20.37978507751942,20.139497459159852,-14.064708825755218,1.0,1.390036079311624
2CXO J191143.2+494641,287.9300752930384,49.77815112245403,80.578736,17.299816,16.315,16.125,20.644605966308593,,,-13.782331932854833,0.7804878048780488,1.971964692139193
2CXO J191438.3-212649,288.65985297259886,-21.446999025020556,15.964756,-14.503707,16.142,15.578,20.082649459501265,20.827893036146165,20.805769755681993,-13.736742136070117,0.902439024390244,2.3068144684906087
2CXO J191546.7-241512,288.9449277393385,-24.25357646998688,13.405574,-15.862428,16.677,15.541,20.30975762948227,20.543219275314332,19.567241739696502,-13.832207065600851,0.902439024390244,1.7399856350530396
2CXO J191717.0-332752,289.3209343337785,-33.4646506886484,4.545146,-19.572006,16.748,15.901,20.765215436356545,21.14847136622429,20.362793637514116,-13.321175969202935,1.0,1.374065071073686
2CXO J192123.2+375701,290.3469133494194,37.95042507377753,70.166549,10.892726,16.503,15.846,20.485009273197175,20.24418200366974,20.205921618144988,-13.931490720895997,0.926829268292683,1.737524368190509
2CXO J192123.9+435311,290.34999342947594,43.8866145174337,75.650588,13.443456,16.652,15.648,20.62739153157997,20.537236854961396,19.97619847691822,-13.819092221800872,0.975609756097561,1.4588147235254507
2CXO J194024.3+603831,295.1016495823635,60.64211223796349,92.728655,17.752323,16.171,15.196,20.478835419315338,20.645982218616485,19.779995446694375,-13.727515319235703,1.0,1.367552499140439
2CXO J194317.1+503955,295.8214989694784,50.66530118389365,83.57667,13.070453,16.397,15.989,20.717720633274077,21.427237843946457,19.79368464858627,-13.4026079935549,0.7804878048780488,3.2335293412605592
2CXO J195216.8-011924,298.07037642003274,-1.3236055751446596,38.793998,-14.121511,17.108,16.266,20.170396307762147,20.598252658992767,19.957324870552064,-13.6138044339242,0.8048780487804879,1.598231630809494
2CXO J195246.2+022524,298.1928051409143,2.4233912665469166,42.2502,-12.465518,16.856,16.108,20.164344477882384,20.537444675922394,19.696349040254592,-13.996660953596077,0.8780487804878049,1.8250372154871983
2CXO J200257.5+054751,300.73964357041075,5.797623905942711,46.538922,-13.049429,15.964,15.594,20.63946598298836,,,-13.2554378298729,0.6829268292682927,1.5546302137147967
2CXO J200258.7+055039,300.74496157754766,5.8442182386843795,46.583187,-13.031007,15.583,14.794,20.537350951005937,20.698815344888686,18.855858368670464,-13.606972150314807,0.8292682926829268,3.5368053780285464
2CXO J201820.1+114025,304.583917823124,11.673795025693725,53.719952,-13.317408,16.047,15.32,20.323114790073394,20.295367208557128,19.821352052597046,-13.494421981687161,0.926829268292683,1.0141162620932296
2CXO J201821.0+114220,304.5876896844479,11.705543750373636,53.749671,-13.3038,17.214,16.495,20.432356666410445,20.844532327754976,20.528652480028153,-13.944128187013643,0.8292682926829268,2.1784168355880666
2CXO J201853.1+114103,304.7215610628125,11.684295803838085,53.802237,-13.426361,15.871,14.985,20.321870450771332,20.28813368554306,19.74386380453491,-13.746484369823417,0.8780487804878049,1.4517915391627165
2CXO J202215.8+100612,305.5658962002242,10.103455220955688,52.868258,-14.964753,16.579,15.32,20.436831590688705,20.062737321403503,20.243891331281663,-13.619133122156208,0.8780487804878049,1.3917720859721563
2CXO J202217.8+074245,305.57427790782367,7.712517426981961,50.756807,-16.222055,16.314,15.202,20.51099365471649,20.508118327718734,19.80730510593605,-13.77673361076274,0.975609756097561,1.0949491475230768
2CXO J202317.4+075020,305.8228982979349,7.839003760401789,51.002716,-16.366861,17.559,16.784,20.609972798614503,20.777580914421083,19.974572101154326,-13.589286387469274,0.8536585365853658,2.068987834014978
2CXO J203348.7+065116,308.45309001062446,6.854494429245005,51.557314,-19.10454,17.008,15.92,20.7304475878067,21.34530578134155,20.32922518291664,-13.642838228379512,0.902439024390244,1.8051363393022464
2CXO J203414.0+064924,308.55841564536286,6.823464537081726,51.58785,-19.20974,17.387,16.684,20.605080091169356,20.85106538516712,20.327158916726113,-14.257689639757814,0.8780487804878049,2.39542591955583
2CXO J203438.2+064905,308.65942844023084,6.818055634065231,51.639103,-19.29776,16.891,16.312,20.604042079585074,20.517766123332976,19.47734693708706,-13.95905608278715,0.951219512195122,2.256316736383804
2CXO J204638.2+105933,311.6591929110273,10.992648342400251,57.062176,-19.507841,15.595,15.048,20.566178119916916,20.622389823080063,20.39050968687153,-13.666140887050604,0.975609756097561,1.5646327516844278
2CXO J204653.4+110022,311.7226663926243,11.006248683780456,57.111256,-19.551745,17.18,16.636,20.724715633008955,20.447735182561875,20.06997404616356,-14.135677255921987,0.951219512195122,2.0735341330949146
2CXO J205554.4+253633,313.9770000972753,25.609409495171622,70.65556,-12.571979,16.116,14.999,20.355919190483093,19.79516901548004,19.83155112033844,-13.183886127126728,0.8292682926829268,0.8326872590734152
2CXO J205614.4+301458,314.05995295366824,30.2496509927763,74.374567,-9.70395,16.598,15.667,20.359063732822417,20.33944190174484,19.81677311635685,-13.34390106272244,1.0,1.4289742025461223
2CXO J205722.7+170130,314.3448956565853,17.02523270935887,63.846905,-18.116191,15.724,14.946,20.682419099648477,20.43496741611862,20.88284158913517,-13.811629008085921,0.975609756097561,1.1344494108838543
2CXO J224237.6+444730,340.65682665567033,44.79185545172486,100.158181,-12.308954,15.514,14.255,20.548250329351426,20.68012410187912,19.75439291283989,-13.59933782670658,0.8292682926829268,0.8746260539933853
2CXO J230232.8+551135,345.6369988547559,55.193333584392384,107.749124,-4.4359,16.446,15.6,19.599142081214904,20.282958669548034,19.44958673286438,-13.801526141430994,0.7317073170731707,2.344701110737983
2CXO J232544.2+422811,351.43433587129766,42.46968223805527,106.506849,-17.652296,16.803,16.02,20.601422148693086,20.24092042484665,20.554408316353797,-13.969199407150336,0.926829268292683,1.5027356638243925
2CXO J234613.3+531929,356.5555487596296,53.32478420242235,113.175878,-8.307135,15.925,15.197,19.968169308166505,19.596053960380555,19.658065839038848,-13.41605568565194,0.8536585365853658,1.0701492660248697
2CXO J235527.0+800342,358.86316610413746,80.06181123798434,120.423943,17.463761,17.289,16.233,20.235220734279633,19.765640263202666,19.628576510231017,-13.871967977895515,0.7073170731707317,2.1575399058411584
